24015KAKO AKO20190101000012301/01/19 00:00:31  5-MIN KAKO 010700Z AUTO 35008KT 7SM -SN OVC065 M17/M18 A3024 4420 87 1600 340/08 RMK AO2 P0000 T11671183
24015KAKO AKO20190101000512301/01/19 00:05:31  5-MIN KAKO 010705Z AUTO 34008KT 8SM -SN OVC065 M17/M19 A3024 4430 87 1500 340/08 RMK AO2 P0000 T11721189
24015KAKO AKO20190101001012301/01/19 00:10:31  5-MIN KAKO 010710Z AUTO 34008KT 8SM -SN OVC065 M17/M19 A3024 4430 87 1500 330/08 RMK AO2 P0000 T11721189
24015KAKO AKO20190101001513201/01/19 00:15:31  5-MIN KAKO 010715Z AUTO 33008KT 9SM FEW045 OVC065 M17/M19 A3024 4420 87 1500 330/08 RMK AO2 SNE12 P0000 T11721189
24015KAKO AKO20190101002013301/01/19 00:20:31  5-MIN KAKO 010720Z AUTO 33008KT 10SM FEW045 OVC065 M17/M19 A3025 4420 87 1500 320/08 RMK AO2 SNE12 P0000 T11721189
24015KAKO AKO20190101002512601/01/19 00:25:31  5-MIN KAKO 010725Z AUTO 32007KT 10SM OVC065 M17/M19 A3025 4410 87 1500 310/07 RMK AO2 SNE12 P0000 T11721189
24015KAKO AKO20190101003012601/01/19 00:30:31  5-MIN KAKO 010730Z AUTO 33008KT 10SM OVC065 M17/M19 A3025 4410 87 1500 320/08 RMK AO2 SNE12 P0000 T11721189
24015KAKO AKO20190101003512601/01/19 00:35:31  5-MIN KAKO 010735Z AUTO 33009KT 10SM OVC065 M17/M19 A3025 4420 87 1500 330/09 RMK AO2 SNE12 P0000 T11721189
24015KAKO AKO20190101004012601/01/19 00:40:31  5-MIN KAKO 010740Z AUTO 34008KT 10SM OVC065 M17/M19 A3024 4420 87 1500 330/08 RMK AO2 SNE12 P0000 T11721189
24015KAKO AKO20190101004512601/01/19 00:45:31  5-MIN KAKO 010745Z AUTO 33008KT 10SM OVC065 M17/M18 A3024 4420 91 1500 330/08 RMK AO2 SNE12 P0000 T11721183
