24015KAKO AKO20191201000013512/01/19 00:00:31  5-MIN KAKO 010700Z AUTO 33025G38KT 10SM CLR M04/M09 A2994 4700 68 3600 330/25G38 RMK AO2 PK WND 34033/0700 T10391089
24015KAKO AKO20191201000513512/01/19 00:05:31  5-MIN KAKO 010705Z AUTO 33025G34KT 10SM CLR M04/M09 A2994 4700 71 3500 330/25G34 RMK AO2 PK WND 34034/0703 T10441089
24015KAKO AKO20191201001013512/01/19 00:10:31  5-MIN KAKO 010710Z AUTO 33025G34KT 10SM CLR M04/M09 A2994 4700 71 3500 330/25G34 RMK AO2 PK WND 34034/0703 T10441089
24015KAKO AKO20191201001513512/01/19 00:15:31  5-MIN KAKO 010715Z AUTO 33026G34KT 10SM CLR M04/M09 A2994 4700 71 3500 330/26G34 RMK AO2 PK WND 34034/0711 T10441089
24015KAKO AKO20191201002013512/01/19 00:20:31  5-MIN KAKO 010720Z AUTO 33026G36KT 10SM CLR M04/M09 A2994 4700 71 3500 320/26G36 RMK AO2 PK WND 33036/0719 T10441089
24015KAKO AKO20191201002513512/01/19 00:25:31  5-MIN KAKO 010725Z AUTO 33028G37KT 10SM CLR M04/M09 A2994 4700 71 3500 330/28G37 RMK AO2 PK WND 34037/0722 T10441089
24015KAKO AKO20191201003013512/01/19 00:30:31  5-MIN KAKO 010730Z AUTO 33027G37KT 10SM CLR M04/M09 A2994 4700 71 3500 330/27G37 RMK AO2 PK WND 34037/0722 T10441089
24015KAKO AKO20191201003513512/01/19 00:35:31  5-MIN KAKO 010735Z AUTO 34027G37KT 10SM CLR M04/M09 A2994 4700 71 3500 330/27G37 RMK AO2 PK WND 34037/0722 T10441089
24015KAKO AKO20191201004013512/01/19 00:40:31  5-MIN KAKO 010740Z AUTO 34026G37KT 10SM CLR M04/M09 A2994 4700 71 3500 330/26G37 RMK AO2 PK WND 34037/0722 T10441089
24015KAKO AKO20191201004513512/01/19 00:45:31  5-MIN KAKO 010745Z AUTO 34028G39KT 10SM CLR M04/M09 A2993 4710 71 3500 330/28G39 RMK AO2 PK WND 34039/0743 T10441089
24015KAKO AKO20191201005014212/01/19 00:50:31  5-MIN KAKO 010750Z AUTO 34027G39KT 10SM CLR M04/M09 A2993 4710 71 3500 330/27G39 RMK AO2 PK WND 34039/0743 SLP172 T10441089
24015KAKO AKO20191201005513512/01/19 00:55:31  5-MIN KAKO 010755Z AUTO 33027G37KT 10SM CLR M04/M09 A2993 4710 71 3500 330/27G37 RMK AO2 PK WND 33034/0754 T10441089
24015KAKO AKO20191201010013512/01/19 01:00:31  5-MIN KAKO 010800Z AUTO 33028G36KT 10SM CLR M05/M09 A2992 4720 74 3500 330/28G36 RMK AO2 PK WND 34036/0756 T10501089
24015KAKO AKO20191201010513512/01/19 01:05:31  5-MIN KAKO 010805Z AUTO 33028G36KT 10SM CLR M05/M09 A2993 4710 74 3500 320/28G36 RMK AO2 PK WND 34036/0756 T10501089
24015KAKO AKO20191201011013512/01/19 01:10:31  5-MIN KAKO 010810Z AUTO 33027G36KT 10SM CLR M05/M09 A2993 4710 74 3500 320/27G36 RMK AO2 PK WND 34036/0756 T10501089
24015KAKO AKO20191201011513512/01/19 01:15:31  5-MIN KAKO 010815Z AUTO 33026G35KT 10SM CLR M05/M09 A2993 4710 74 3500 320/26G35 RMK AO2 PK WND 34036/0756 T10501089
24015KAKO AKO20191201012013512/01/19 01:20:31  5-MIN KAKO 010820Z AUTO 33025G33KT 10SM CLR M05/M09 A2993 4710 74 3500 320/25G33 RMK AO2 PK WND 34036/0756 T10501089
24015KAKO AKO20191201012512912/01/19 01:25:31  5-MIN KAKO 010825Z AUTO 33025KT 10SM CLR M05/M09 A2993 4710 74 3500 320/25 RMK AO2 PK WND 34036/0756 T10501089
24015KAKO AKO20191201013013512/01/19 01:30:31  5-MIN KAKO 010830Z AUTO 33025G33KT 10SM CLR M05/M09 A2993 4710 74 3400 320/25G33 RMK AO2 PK WND 34036/0756 T10501089
24015KAKO AKO20191201013513512/01/19 01:35:31  5-MIN KAKO 010835Z AUTO 33024G33KT 10SM CLR M05/M09 A2994 4700 71 3400 320/24G33 RMK AO2 PK WND 34036/0756 T10501094
24015KAKO AKO20191201014013512/01/19 01:40:31  5-MIN KAKO 010840Z AUTO 33022G31KT 10SM CLR M06/M09 A2994 4700 74 3400 330/22G31 RMK AO2 PK WND 34036/0756 T10561094
24015KAKO AKO20191201014513512/01/19 01:45:31  5-MIN KAKO 010845Z AUTO 34021G31KT 10SM CLR M06/M09 A2995 4690 74 3400 330/21G31 RMK AO2 PK WND 34036/0756 T10561094
24015KAKO AKO20191201015014212/01/19 01:50:31  5-MIN KAKO 010850Z AUTO 33019KT 10SM CLR M06/M09 A2995 4690 74 3400 330/19 RMK AO2 PK WND 34036/0756 SLP184 T10561094 53017
24015KAKO AKO20191201015511112/01/19 01:55:31  5-MIN KAKO 010855Z AUTO 34018KT 10SM CLR M06/M09 A2996 4680 74 3400 330/18 RMK AO2 T10561094
24015KAKO AKO20191201020011712/01/19 02:00:31  5-MIN KAKO 010900Z AUTO 33016G24KT 10SM CLR M06/M09 A2996 4680 74 3300 330/16G24 RMK AO2 T10561094
24015KAKO AKO20191201020511112/01/19 02:05:31  5-MIN KAKO 010905Z AUTO 34018KT 10SM CLR M06/M09 A2996 4680 77 3300 330/18 RMK AO2 T10611094
24015KAKO AKO20191201021011112/01/19 02:10:31  5-MIN KAKO 010910Z AUTO 34016KT 10SM CLR M06/M09 A2997 4680 77 3300 330/16 RMK AO2 T10611094
24015KAKO AKO20191201021511112/01/19 02:15:31  5-MIN KAKO 010915Z AUTO 34017KT 10SM CLR M06/M09 A2997 4670 77 3300 330/17 RMK AO2 T10611094
24015KAKO AKO20191201022011112/01/19 02:20:31  5-MIN KAKO 010920Z AUTO 33016KT 10SM CLR M06/M09 A2997 4670 77 3300 330/16 RMK AO2 T10611094
24015KAKO AKO20191201022511112/01/19 02:25:31  5-MIN KAKO 010925Z AUTO 33016KT 10SM CLR M06/M09 A2998 4670 77 3300 330/16 RMK AO2 T10611094
24015KAKO AKO20191201023011112/01/19 02:30:31  5-MIN KAKO 010930Z AUTO 33017KT 10SM CLR M06/M09 A2998 4670 77 3300 330/17 RMK AO2 T10611094
24015KAKO AKO20191201023511112/01/19 02:35:31  5-MIN KAKO 010935Z AUTO 33018KT 10SM CLR M06/M09 A2998 4660 77 3300 320/18 RMK AO2 T10611094
24015KAKO AKO20191201024011112/01/19 02:40:31  5-MIN KAKO 010940Z AUTO 34018KT 10SM CLR M06/M09 A2998 4660 74 3300 330/18 RMK AO2 T10561094
24015KAKO AKO20191201024511112/01/19 02:45:31  5-MIN KAKO 010945Z AUTO 34018KT 10SM CLR M06/M09 A2998 4670 77 3300 330/18 RMK AO2 T10611094
24015KAKO AKO20191201025011812/01/19 02:50:31  5-MIN KAKO 010950Z AUTO 34019KT 10SM CLR M06/M09 A2998 4670 77 3300 330/19 RMK AO2 SLP195 T10611094
24015KAKO AKO20191201025511112/01/19 02:55:31  5-MIN KAKO 010955Z AUTO 34020KT 10SM CLR M06/M09 A2998 4670 77 3300 330/20 RMK AO2 T10611094
24015KAKO AKO20191201030012912/01/19 03:00:31  5-MIN KAKO 011000Z AUTO 34021KT 10SM CLR M06/M09 A2998 4670 74 3300 330/21 RMK AO2 PK WND 34028/0958 T10561094
24015KAKO AKO20191201030512912/01/19 03:05:31  5-MIN KAKO 011005Z AUTO 34021KT 10SM CLR M06/M10 A2997 4670 74 3300 330/21 RMK AO2 PK WND 34028/0958 T10611100
24015KAKO AKO20191201031012912/01/19 03:10:31  5-MIN KAKO 011010Z AUTO 34020KT 10SM CLR M06/M10 A2998 4670 74 3300 340/20 RMK AO2 PK WND 34028/0958 T10611100
24015KAKO AKO20191201031512912/01/19 03:15:31  5-MIN KAKO 011015Z AUTO 34019KT 10SM CLR M06/M10 A2998 4670 74 3300 330/19 RMK AO2 PK WND 34028/0958 T10611100
24015KAKO AKO20191201032012912/01/19 03:20:31  5-MIN KAKO 011020Z AUTO 34017KT 10SM CLR M06/M10 A2998 4660 74 3300 330/17 RMK AO2 PK WND 34028/0958 T10611100
24015KAKO AKO20191201032512912/01/19 03:25:31  5-MIN KAKO 011025Z AUTO 34018KT 10SM CLR M06/M10 A2998 4660 74 3300 330/18 RMK AO2 PK WND 34028/0958 T10611100
24015KAKO AKO20191201033012912/01/19 03:30:31  5-MIN KAKO 011030Z AUTO 34018KT 10SM CLR M06/M10 A2998 4670 74 3300 330/18 RMK AO2 PK WND 34028/0958 T10611100
24015KAKO AKO20191201033512912/01/19 03:35:31  5-MIN KAKO 011035Z AUTO 34019KT 10SM CLR M06/M10 A2998 4670 74 3300 330/19 RMK AO2 PK WND 34028/0958 T10611100
24015KAKO AKO20191201034012912/01/19 03:40:31  5-MIN KAKO 011040Z AUTO 34019KT 10SM CLR M06/M10 A2998 4660 71 3300 330/19 RMK AO2 PK WND 34028/0958 T10561100
24015KAKO AKO20191201034512912/01/19 03:45:31  5-MIN KAKO 011045Z AUTO 33019KT 10SM CLR M06/M10 A2998 4660 71 3300 330/19 RMK AO2 PK WND 34028/0958 T10561100
24015KAKO AKO20191201035013612/01/19 03:50:31  5-MIN KAKO 011050Z AUTO 33018KT 10SM CLR M06/M10 A2998 4660 71 3300 330/18 RMK AO2 PK WND 34028/0958 SLP197 T10561100
24015KAKO AKO20191201035511112/01/19 03:55:31  5-MIN KAKO 011055Z AUTO 33017KT 10SM CLR M06/M10 A2999 4660 74 3200 320/17 RMK AO2 T10611100
24015KAKO AKO20191201040011112/01/19 04:00:31  5-MIN KAKO 011100Z AUTO 33018KT 10SM CLR M06/M10 A2999 4660 71 3300 320/18 RMK AO2 T10561100
24015KAKO AKO20191201040512912/01/19 04:05:31  5-MIN KAKO 011105Z AUTO 33020KT 10SM CLR M06/M10 A2999 4660 71 3300 320/20 RMK AO2 PK WND 33026/1101 T10561100
24015KAKO AKO20191201041012912/01/19 04:10:31  5-MIN KAKO 011110Z AUTO 34020KT 10SM CLR M06/M10 A2999 4660 71 3300 330/20 RMK AO2 PK WND 33026/1101 T10561100
24015KAKO AKO20191201041512912/01/19 04:15:31  5-MIN KAKO 011115Z AUTO 34019KT 10SM CLR M06/M10 A2999 4660 71 3300 330/19 RMK AO2 PK WND 34027/1115 T10561100
24015KAKO AKO20191201042012912/01/19 04:20:31  5-MIN KAKO 011120Z AUTO 34020KT 10SM CLR M06/M10 A2999 4650 71 3300 340/20 RMK AO2 PK WND 34027/1115 T10561100
24015KAKO AKO20191201042512912/01/19 04:25:31  5-MIN KAKO 011125Z AUTO 34019KT 10SM CLR M06/M10 A2999 4650 71 3300 340/19 RMK AO2 PK WND 34027/1115 T10561100
24015KAKO AKO20191201043013512/01/19 04:30:31  5-MIN KAKO 011130Z AUTO 34019G27KT 10SM CLR M06/M10 A3000 4650 71 3300 340/19G27 RMK AO2 PK WND 34027/1115 T10561100
24015KAKO AKO20191201043513512/01/19 04:35:31  5-MIN KAKO 011135Z AUTO 34020G27KT 10SM CLR M06/M10 A3000 4640 71 3300 340/20G27 RMK AO2 PK WND 35027/1135 T10561100
24015KAKO AKO20191201044012912/01/19 04:40:31  5-MIN KAKO 011140Z AUTO 34021KT 10SM CLR M06/M10 A3000 4640 71 3300 330/21 RMK AO2 PK WND 35027/1135 T10561100
24015KAKO AKO20191201044512912/01/19 04:45:31  5-MIN KAKO 011145Z AUTO 35020KT 10SM CLR M06/M10 A3001 4640 71 3300 340/20 RMK AO2 PK WND 35027/1135 T10561100
24015KAKO AKO20191201045015412/01/19 04:50:31  5-MIN KAKO 011150Z AUTO 34024KT 10SM CLR M06/M10 A3001 4640 71 3300 340/24 RMK AO2 PK WND 34028/1149 SLP205 T10561100 11039 21061 53004
24015KAKO AKO20191201045513512/01/19 04:55:31  5-MIN KAKO 011155Z AUTO 34023G30KT 10SM CLR M05/M10 A3001 4640 68 3400 340/23G30 RMK AO2 PK WND 34028/1154 T10501100
24015KAKO AKO20191201050013512/01/19 05:00:31  5-MIN KAKO 011200Z AUTO 35022G31KT 10SM CLR M05/M10 A3001 4640 68 3400 340/22G31 RMK AO2 PK WND 34031/1156 T10501100
24015KAKO AKO20191201050513512/01/19 05:05:31  5-MIN KAKO 011205Z AUTO 34024G33KT 10SM CLR M05/M10 A3002 4630 68 3400 330/24G33 RMK AO2 PK WND 34033/1203 T10501100
24015KAKO AKO20191201051013512/01/19 05:10:31  5-MIN KAKO 011210Z AUTO 34024G33KT 10SM CLR M05/M10 A3001 4630 68 3400 330/24G33 RMK AO2 PK WND 34033/1203 T10501100
24015KAKO AKO20191201051512912/01/19 05:15:31  5-MIN KAKO 011215Z AUTO 35023KT 10SM CLR M05/M10 A3002 4630 68 3400 340/23 RMK AO2 PK WND 34033/1203 T10501100
24015KAKO AKO20191201052012912/01/19 05:20:31  5-MIN KAKO 011220Z AUTO 34022KT 10SM CLR M05/M10 A3002 4630 68 3400 340/22 RMK AO2 PK WND 34033/1203 T10501100
24015KAKO AKO20191201052513512/01/19 05:25:31  5-MIN KAKO 011225Z AUTO 34026G34KT 10SM CLR M05/M10 A3002 4630 68 3400 330/26G34 RMK AO2 PK WND 35034/1222 T10501100
24015KAKO AKO20191201053013512/01/19 05:30:31  5-MIN KAKO 011230Z AUTO 34025G34KT 10SM CLR M04/M10 A3002 4630 65 3400 340/25G34 RMK AO2 PK WND 34034/1229 T10441100
24015KAKO AKO20191201053513512/01/19 05:35:31  5-MIN KAKO 011235Z AUTO 35022G34KT 10SM CLR M04/M10 A3002 4620 65 3400 340/22G34 RMK AO2 PK WND 34034/1229 T10441100
24015KAKO AKO20191201054013512/01/19 05:40:31  5-MIN KAKO 011240Z AUTO 35022G30KT 10SM CLR M05/M10 A3003 4620 68 3300 340/22G30 RMK AO2 PK WND 34034/1229 T10501100
24015KAKO AKO20191201054512912/01/19 05:45:31  5-MIN KAKO 011245Z AUTO 35020KT 10SM CLR M04/M10 A3003 4620 65 3400 340/20 RMK AO2 PK WND 34034/1229 T10441100
24015KAKO AKO20191201055013612/01/19 05:50:31  5-MIN KAKO 011250Z AUTO 36018KT 10SM CLR M05/M10 A3003 4620 68 3300 350/18 RMK AO2 PK WND 34034/1229 SLP214 T10501100
24015KAKO AKO20191201055511712/01/19 05:55:31  5-MIN KAKO 011255Z AUTO 35017G27KT 10SM CLR M05/M10 A3004 4610 68 3300 350/17G27 RMK AO2 T10501100
24015KAKO AKO20191201060011712/01/19 06:00:31  5-MIN KAKO 011300Z AUTO 35016G26KT 10SM CLR M05/M10 A3004 4610 68 3300 350/16G26 RMK AO2 T10501100
24015KAKO AKO20191201060511712/01/19 06:05:31  5-MIN KAKO 011305Z AUTO 36016G24KT 10SM CLR M06/M10 A3005 4600 71 3200 350/16G24 RMK AO2 T10561100
24015KAKO AKO20191201061011712/01/19 06:10:31  5-MIN KAKO 011310Z AUTO 36018G24KT 10SM CLR M05/M10 A3005 4600 68 3300 350/18G24 RMK AO2 T10501100
24015KAKO AKO20191201061511112/01/19 06:15:31  5-MIN KAKO 011315Z AUTO 35018KT 10SM CLR M06/M10 A3005 4600 71 3200 350/18 RMK AO2 T10561100
24015KAKO AKO20191201062011112/01/19 06:20:31  5-MIN KAKO 011320Z AUTO 36017KT 10SM CLR M06/M10 A3005 4600 71 3200 350/17 RMK AO2 T10561100
24015KAKO AKO20191201062511112/01/19 06:25:31  5-MIN KAKO 011325Z AUTO 36016KT 10SM CLR M06/M10 A3006 4590 71 3200 350/16 RMK AO2 T10561100
24015KAKO AKO20191201063011112/01/19 06:30:31  5-MIN KAKO 011330Z AUTO 36015KT 10SM CLR M06/M10 A3006 4590 71 3200 350/15 RMK AO2 T10561100
24015KAKO AKO20191201063511112/01/19 06:35:31  5-MIN KAKO 011335Z AUTO 35015KT 10SM CLR M06/M10 A3006 4590 71 3200 350/15 RMK AO2 T10561100
24015KAKO AKO20191201064011112/01/19 06:40:31  5-MIN KAKO 011340Z AUTO 36018KT 10SM CLR M06/M10 A3006 4590 71 3200 350/18 RMK AO2 T10561100
24015KAKO AKO20191201064511112/01/19 06:45:31  5-MIN KAKO 011345Z AUTO 35017KT 10SM CLR M06/M10 A3007 4590 71 3200 350/17 RMK AO2 T10561100
24015KAKO AKO20191201065011812/01/19 06:50:31  5-MIN KAKO 011350Z AUTO 35018KT 10SM CLR M06/M10 A3007 4590 71 3200 340/18 RMK AO2 SLP226 T10561100
24015KAKO AKO20191201065511112/01/19 06:55:31  5-MIN KAKO 011355Z AUTO 35018KT 10SM CLR M06/M10 A3007 4580 71 3200 340/18 RMK AO2 T10561100
24015KAKO AKO20191201070013512/01/19 07:00:31  5-MIN KAKO 011400Z AUTO 35020G28KT 10SM CLR M06/M10 A3007 4580 71 3200 340/20G28 RMK AO2 PK WND 36028/1400 T10561100
24015KAKO AKO20191201070513512/01/19 07:05:31  5-MIN KAKO 011405Z AUTO 35019G28KT 10SM CLR M06/M10 A3007 4580 71 3200 340/19G28 RMK AO2 PK WND 36028/1400 T10561100
